id;cian_id;realty_type;project_type;heat_type;gas_type;is_apartment;is_penthouse;is_mortgage_allowed;is_premium;is_emergency;renovation_programm;finish_date;created_at;updated_at
24106;309450782;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 3};2024-11-03 10:59:19.237766;2024-11-03 10:59:19.237766
24107;309450781;flat;;;;;;;False;;;{'year': 2024, 'quarter': 3};2024-11-03 10:59:20.170182;2024-11-03 10:59:20.170182
24108;309450780;flat;Индивидуальный проект;none;unknown;;;;False;False;False;{'year': 2023, 'quarter': 3};2024-11-03 10:59:20.975681;2024-11-03 10:59:20.975681
24109;309450779;flat;;;;;;;False;;;{'year': 2012, 'quarter': 4};2024-11-03 10:59:24.112613;2024-11-03 10:59:24.112613
24110;309450748;flat;;;;;;;False;;;{'year': 2021, 'quarter': 4};2024-11-03 10:59:25.042951;2024-11-03 10:59:25.042951
24111;309450746;flat;;itp;unknown;;;;False;False;False;{'year': 2022, 'quarter': 4};2024-11-03 10:59:27.147679;2024-11-03 10:59:27.147679
24112;309450745;flat;;itp;unknown;;;;False;False;False;{'year': 2022, 'quarter': 4};2024-11-03 10:59:29.860731;2024-11-03 10:59:29.860731
24113;309450461;flat;;none;unknown;True;;True;False;False;False;{'year': 2019, 'quarter': 4};2024-11-03 10:59:30.802818;2024-11-03 10:59:30.802818
24114;309450439;flat;П-44;central;without;False;;True;False;False;False;;2024-11-03 10:59:31.567495;2024-11-03 10:59:31.567495
24115;309450426;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 10:59:34.740114;2024-11-03 10:59:34.740114
24116;309450409;flat;;;;False;;;False;;;{'year': 2024, 'quarter': 3};2024-11-03 10:59:37.781586;2024-11-03 10:59:37.781586
24117;309450374;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 10:59:40.478503;2024-11-03 10:59:40.478503
24118;309450355;flat;П-43;central;central;False;;True;False;False;False;;2024-11-03 10:59:41.168781;2024-11-03 10:59:41.168781
24119;309450306;flat;1605-АМ;central;central;;;True;False;False;False;;2024-11-03 10:59:42.281167;2024-11-03 10:59:42.281167
24120;309450265;flat;II-18;central;without;;;False;False;False;False;;2024-11-03 10:59:45.399724;2024-11-03 10:59:45.399724
24121;309450255;flat;И-155;central;without;;;True;False;False;False;;2024-11-03 10:59:47.299387;2024-11-03 10:59:47.299387
24122;309450195;flat;;central;without;False;;True;False;False;False;;2024-11-03 10:59:48.491671;2024-11-03 10:59:48.491671
24123;309450193;flat;Индивидуальный проект;central;without;;;;False;False;False;{'year': 2012, 'quarter': 4};2024-11-03 10:59:50.960113;2024-11-03 10:59:50.960113
24124;309450192;flat;Индивидуальный проект;central;without;;;;False;False;False;{'year': 2012, 'quarter': 4};2024-11-03 10:59:51.693551;2024-11-03 10:59:51.693551
24125;309450189;flat;Индивидуальный проект;central;without;;;True;False;False;False;{'year': 2022, 'quarter': 1};2024-11-03 10:59:53.192897;2024-11-03 10:59:53.192897
24126;309450166;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-11-03 10:59:54.830060;2024-11-03 10:59:54.830060
24127;309450153;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 10:59:56.024215;2024-11-03 10:59:56.024215
24128;309450117;flat;Индивидуальный проект;itp;without;True;True;;False;False;False;{'year': 2017, 'quarter': 3};2024-11-03 10:59:59.384098;2024-11-03 10:59:59.384098
24129;309450116;flat;;none;unknown;;;True;False;False;False;{'year': 2023, 'quarter': 1};2024-11-03 11:00:01.600065;2024-11-03 11:00:01.600065
24130;309450113;flat;Индивидуальный проект;none;unknown;;;;False;False;False;{'year': 2023, 'quarter': 3};2024-11-03 11:00:02.731778;2024-11-03 11:00:02.731778
24131;309450112;flat;;none;unknown;;;True;False;False;False;{'year': 2023, 'quarter': 1};2024-11-03 11:00:03.775742;2024-11-03 11:00:03.775742
24132;309450109;flat;П-46;central;without;False;;True;False;False;False;;2024-11-03 11:00:05.745753;2024-11-03 11:00:05.745753
24133;309450108;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:00:06.665066;2024-11-03 11:00:06.665066
24134;309450102;flat;;;;True;;True;False;;;;2024-11-03 11:00:10.201149;2024-11-03 11:00:10.201149
24135;309450076;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:00:12.059179;2024-11-03 11:00:12.059179
24136;309449986;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:00:13.347031;2024-11-03 11:00:13.347031
24137;309449847;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2017, 'quarter': 1};2024-11-03 11:00:14.407690;2024-11-03 11:00:14.407690
24138;309449791;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:16.317163;2024-11-03 11:00:16.317163
24139;309449787;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:17.235029;2024-11-03 11:00:17.235029
24140;309449780;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:22.144450;2024-11-03 11:00:22.144450
24141;309449778;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:23.064284;2024-11-03 11:00:23.064284
24142;309449776;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:24.219178;2024-11-03 11:00:24.219178
24143;309449765;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:25.022876;2024-11-03 11:00:25.022876
24144;309449754;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:29.422260;2024-11-03 11:00:29.422260
24145;309449750;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:32.919195;2024-11-03 11:00:32.919195
24146;309449731;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:34.406375;2024-11-03 11:00:34.406375
24147;309449719;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:35.112949;2024-11-03 11:00:35.112949
24148;309449711;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:35.867124;2024-11-03 11:00:35.867124
24149;309449696;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:39.162445;2024-11-03 11:00:39.162445
24150;309449678;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 4};2024-11-03 11:00:39.981169;2024-11-03 11:00:39.981169
24151;309449673;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:43.756121;2024-11-03 11:00:43.756121
24152;309449662;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:45.048029;2024-11-03 11:00:45.048029
24153;309449661;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:45.800961;2024-11-03 11:00:45.800961
24154;309449658;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:47.401350;2024-11-03 11:00:47.401350
24155;309449651;flat;;;;False;;True;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:49.903535;2024-11-03 11:00:49.903535
24156;309449627;flat;;;;;;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:00:50.712422;2024-11-03 11:00:50.712422
24157;309449536;flat;ii-68;central;without;False;;True;False;False;False;;2024-11-03 11:00:54.332120;2024-11-03 11:00:54.332120
24158;309449507;flat;II-18;central;without;False;;True;False;False;False;;2024-11-03 11:00:55.657436;2024-11-03 11:00:55.657436
24159;309449497;flat;;none;unknown;True;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-11-03 11:00:56.375997;2024-11-03 11:00:56.375997
24160;309449468;flat;;;;False;;True;False;;;{'year': 2027, 'quarter': 2};2024-11-03 11:00:58.048990;2024-11-03 11:00:58.048990
24161;309449412;flat;Индивидуальный проект;central;without;;;;False;False;False;;2024-11-03 11:01:00.532329;2024-11-03 11:01:00.532329
24162;309449390;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:01:01.293438;2024-11-03 11:01:01.293438
24163;309449362;flat;;;;False;;True;False;;;;2024-11-03 11:01:02.125830;2024-11-03 11:01:02.125830
24164;309449327;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-11-03 11:01:06.088924;2024-11-03 11:01:06.088924
24165;309449299;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:01:06.658313;2024-11-03 11:01:06.658313
24166;309449280;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:01:07.409425;2024-11-03 11:01:07.409425
24167;309449275;flat;1605-АМ;central;without;False;;True;False;False;False;;2024-11-03 11:01:11.100015;2024-11-03 11:01:11.100015
24168;309449175;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:12.029833;2024-11-03 11:01:12.029833
24169;309449174;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:12.761312;2024-11-03 11:01:12.761312
24170;309449167;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:16.751210;2024-11-03 11:01:16.751210
24171;309449158;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:19.293704;2024-11-03 11:01:19.293704
24172;309449155;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:21.557988;2024-11-03 11:01:21.557988
24173;309449153;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:22.669431;2024-11-03 11:01:22.669431
24174;309449151;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:23.290053;2024-11-03 11:01:23.290053
24175;309449147;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:27.407916;2024-11-03 11:01:27.407916
24176;309449143;flat;Индивидуальный проект;central;unknown;;;True;False;False;False;{'year': 2019, 'quarter': 1};2024-11-03 11:01:28.948397;2024-11-03 11:01:28.948397
24177;309449142;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:29.984684;2024-11-03 11:01:29.984684
24178;309449140;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:32.129052;2024-11-03 11:01:32.129052
24179;309449139;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:33.658164;2024-11-03 11:01:33.658164
24180;309449138;flat;II-49;central;central;;;True;False;False;False;;2024-11-03 11:01:34.315564;2024-11-03 11:01:34.315564
24181;309449133;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:38.109334;2024-11-03 11:01:38.109334
24182;309449131;flat;;;;False;;True;False;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:39.689482;2024-11-03 11:01:39.689482
24183;309449098;flat;;;;False;;;True;;;{'year': 2024, 'quarter': 4};2024-11-03 11:01:40.631219;2024-11-03 11:01:40.631219
24184;309448743;flat;Индивидуальный проект;central;unknown;False;False;True;False;False;False;{'year': 2022, 'quarter': 4};2024-11-03 11:01:42.671636;2024-11-03 11:01:42.671636
24185;309448731;flat;Индивидуальный проект;itp;unknown;False;;True;False;False;False;;2024-11-03 11:01:44.229260;2024-11-03 11:01:44.229260
24186;309448654;flat;;;;False;;;True;;;{'year': 2028, 'quarter': 1};2024-11-03 11:01:45.075149;2024-11-03 11:01:45.075149
24187;309448615;flat;;;;False;;;True;;;{'year': 2028, 'quarter': 2};2024-11-03 11:01:48.734121;2024-11-03 11:01:48.734121
24188;309448579;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 1};2024-11-03 11:01:49.961388;2024-11-03 11:01:49.961388
24189;309448557;flat;;;;;;;False;;;{'year': 2023, 'quarter': 2};2024-11-03 11:01:51.494097;2024-11-03 11:01:51.494097
24190;309448513;flat;Индивидуальный проект;central;without;;;True;False;False;False;;2024-11-03 11:01:53.197329;2024-11-03 11:01:53.197329
24191;309448461;flat;;;;False;;True;True;;;{'year': 2028, 'quarter': 3};2024-11-03 11:01:55.025724;2024-11-03 11:01:55.025724
24192;309448443;flat;1-510;central;central;False;;True;False;False;False;;2024-11-03 11:01:55.783852;2024-11-03 11:01:55.783852
24193;309448442;flat;1-515;central;central;False;;True;False;False;True;;2024-11-03 11:01:59.253105;2024-11-03 11:01:59.253105
24194;309448287;flat;;itp;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 4};2024-11-03 11:02:00.738011;2024-11-03 11:02:00.738011
24195;309448270;flat;1605-АМ;central;central;False;False;True;False;False;False;;2024-11-03 11:02:02.837773;2024-11-03 11:02:02.837773
24196;309448195;flat;П-44Т;central;without;False;;True;False;False;False;;2024-11-03 11:02:03.857762;2024-11-03 11:02:03.857762
24197;309448192;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2018, 'quarter': 3};2024-11-03 11:02:05.749456;2024-11-03 11:02:05.749456
24198;309448152;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:02:06.425474;2024-11-03 11:02:06.425474
24199;309447988;flat;Индивидуальный проект;central;central;True;False;True;False;False;False;;2024-11-03 11:02:11.403661;2024-11-03 11:02:11.403661
24200;309447984;flat;Индивидуальный проект;central;central;True;False;True;False;False;False;;2024-11-03 11:02:13.737085;2024-11-03 11:02:13.737085
24201;309447980;flat;Индивидуальный проект;central;central;True;False;True;False;False;False;;2024-11-03 11:02:14.479045;2024-11-03 11:02:14.479045
24202;309447955;flat;;;;;;True;False;;;{'year': 2025, 'quarter': 2};2024-11-03 11:02:16.300783;2024-11-03 11:02:16.300783
24203;309447924;flat;;central;central;False;;True;False;False;False;;2024-11-03 11:02:17.096104;2024-11-03 11:02:17.096104
24204;309447803;flat;;;;False;;True;True;;;{'year': 2027, 'quarter': 4};2024-11-03 11:02:21.418535;2024-11-03 11:02:21.418535
24205;309447729;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2020, 'quarter': 2};2024-11-03 11:02:22.021107;2024-11-03 11:02:22.021107
24206;309447727;flat;;central;without;False;;;False;False;False;;2024-11-03 11:02:24.352918;2024-11-03 11:02:24.352918
24207;309447682;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:02:24.958746;2024-11-03 11:02:24.958746
24208;309447681;flat;;central;central;False;;True;False;False;False;;2024-11-03 11:02:26.906471;2024-11-03 11:02:26.906471
24209;309447640;flat;II-49;central;central;False;False;True;False;False;False;;2024-11-03 11:02:27.814394;2024-11-03 11:02:27.814394
24210;309447637;flat;Индивидуальный проект;none;unknown;False;False;True;False;False;False;;2024-11-03 11:02:32.034898;2024-11-03 11:02:32.034898
24211;309447585;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 4};2024-11-03 11:02:32.630788;2024-11-03 11:02:32.630788
24212;309447546;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:02:34.964028;2024-11-03 11:02:34.964028
24213;309447537;flat;П-44Т;central;without;;;True;False;False;False;;2024-11-03 11:02:35.749860;2024-11-03 11:02:35.749860
24214;309447492;flat;;central;central;False;;True;False;False;False;;2024-11-03 11:02:37.283550;2024-11-03 11:02:37.283550
24215;309447489;flat;1605-АМ;central;without;False;;True;False;False;False;;2024-11-03 11:02:38.515448;2024-11-03 11:02:38.515448
24216;309447463;flat;Индивидуальный проект;central;without;False;;;False;False;False;;2024-11-03 11:02:42.213780;2024-11-03 11:02:42.213780
24217;309447459;flat;1-515;central;central;False;False;True;False;False;False;;2024-11-03 11:02:42.950773;2024-11-03 11:02:42.950773
24218;309447409;flat;П-44;central;without;False;;True;False;False;False;;2024-11-03 11:02:45.609810;2024-11-03 11:02:45.609810
24219;309447378;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2018, 'quarter': 3};2024-11-03 11:02:46.320026;2024-11-03 11:02:46.320026
24220;309447361;flat;;;;False;;;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:02:48.053366;2024-11-03 11:02:48.053366
24221;309447360;flat;;;;False;;;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:02:48.922780;2024-11-03 11:02:48.922780
24222;309447334;flat;1-515;central;central;False;;True;False;False;False;;2024-11-03 11:02:53.198449;2024-11-03 11:02:53.198449
24223;309447203;flat;П-47;central;without;False;;True;False;False;False;;2024-11-03 11:02:53.821624;2024-11-03 11:02:53.821624
24224;309447127;flat;1-515;central;central;False;;True;False;False;False;;2024-11-03 11:02:56.181689;2024-11-03 11:02:56.181689
24225;309447094;flat;;central;unknown;True;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-11-03 11:02:58.452996;2024-11-03 11:02:58.452996
24226;309447093;flat;II-49Д;central;without;False;;True;False;False;False;;2024-11-03 11:02:59.573496;2024-11-03 11:02:59.573496
24227;309446767;flat;Индивидуальный проект;central;without;False;False;True;False;False;True;;2024-11-03 11:03:04.085751;2024-11-03 11:03:04.085751
24228;309446744;flat;Индивидуальный проект;central;central;;;True;False;False;False;;2024-11-03 11:03:04.807275;2024-11-03 11:03:04.807275
24229;309446679;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:03:06.720048;2024-11-03 11:03:06.720048
24230;309446671;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;;2024-11-03 11:03:08.225887;2024-11-03 11:03:08.225887
24231;309446585;flat;II-18;central;central;;;True;False;False;False;;2024-11-03 11:03:09.173937;2024-11-03 11:03:09.173937
24232;309446573;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:03:10.192986;2024-11-03 11:03:10.192986
24233;309446437;flat;;none;unknown;False;;True;False;False;False;{'year': 2022, 'quarter': 3};2024-11-03 11:03:14.715735;2024-11-03 11:03:14.715735
24234;309446433;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:03:15.339557;2024-11-03 11:03:15.339557
24235;309446375;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2015, 'quarter': 1};2024-11-03 11:03:17.429900;2024-11-03 11:03:17.429900
24236;309446362;flat;;;;True;;True;False;;;{'year': 2022, 'quarter': 3};2024-11-03 11:03:18.784081;2024-11-03 11:03:18.784081
24237;309446324;flat;;central;unknown;True;;True;False;False;False;{'year': 2020, 'quarter': 4};2024-11-03 11:03:19.791352;2024-11-03 11:03:19.791352
24238;309446323;flat;П-46М;central;central;False;;True;False;False;False;;2024-11-03 11:03:20.754421;2024-11-03 11:03:20.754421
24239;309446284;flat;Индивидуальный проект;itp;without;;;True;False;False;False;{'year': 2009, 'quarter': 3};2024-11-03 11:03:24.094309;2024-11-03 11:03:24.094309
24240;309446180;flat;П-44;central;without;False;;True;False;False;False;;2024-11-03 11:03:25.286544;2024-11-03 11:03:25.286544
24241;309446176;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:03:25.949965;2024-11-03 11:03:25.949965
24242;309446174;flat;;central;unknown;False;;True;False;False;False;;2024-11-03 11:03:29.406540;2024-11-03 11:03:29.406540
24243;309446163;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:03:30.343277;2024-11-03 11:03:30.343277
24244;309446160;flat;II-18;central;central;False;;True;False;False;False;;2024-11-03 11:03:31.606073;2024-11-03 11:03:31.606073
24245;309446116;flat;;;;;;;False;;;{'year': 2023, 'quarter': 3};2024-11-03 11:03:34.744460;2024-11-03 11:03:34.744460
24246;309446087;flat;Индивидуальный проект;central;central;;;False;False;False;False;;2024-11-03 11:03:36.492573;2024-11-03 11:03:36.492573
24247;309446084;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:03:40.101780;2024-11-03 11:03:40.101780
24248;309446077;flat;;;;False;False;;True;;;{'year': 2027, 'quarter': 4};2024-11-03 11:03:41.042356;2024-11-03 11:03:41.042356
24249;309446026;flat;Индивидуальный проект;central;without;False;;True;False;False;False;;2024-11-03 11:03:42.225501;2024-11-03 11:03:42.225501
24250;309446025;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:03:45.641515;2024-11-03 11:03:45.641515
24251;309445977;flat;Индивидуальный проект;itp;without;;;True;False;False;False;{'year': 2020, 'quarter': 2};2024-11-03 11:03:47.163296;2024-11-03 11:03:47.163296
24252;309445943;flat;;central;without;False;False;True;False;False;False;{'year': 2011, 'quarter': 1};2024-11-03 11:03:52.343809;2024-11-03 11:03:52.343809
24253;309445930;flat;II-29;central;central;False;;True;False;False;False;;2024-11-03 11:03:53.075662;2024-11-03 11:03:53.075662
24254;309445926;flat;;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-11-03 11:03:56.400363;2024-11-03 11:03:56.400363
24255;309445905;flat;II-18-01/12;central;without;False;;True;False;False;False;;2024-11-03 11:03:58.179632;2024-11-03 11:03:58.179632
24256;309445889;flat;1-510;central;central;False;;True;False;False;True;;2024-11-03 11:04:02.360916;2024-11-03 11:04:02.360916
24257;309445886;flat;П-44Т;central;without;;;True;False;False;False;;2024-11-03 11:04:03.372913;2024-11-03 11:04:03.372913
24258;309445882;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:04:04.039595;2024-11-03 11:04:04.039595
24259;309445878;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:04:05.061733;2024-11-03 11:04:05.061733
24260;309445824;flat;;central;unknown;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-11-03 11:04:07.052379;2024-11-03 11:04:07.052379
24261;309445779;flat;П-46;central;without;False;;True;False;False;False;;2024-11-03 11:04:08.797042;2024-11-03 11:04:08.797042
24262;309445758;flat;П-44;central;without;False;;True;False;False;False;;2024-11-03 11:04:13.920606;2024-11-03 11:04:13.920606
24263;309445688;flat;Индивидуальный проект;central;central;True;;True;False;False;False;;2024-11-03 11:04:14.763281;2024-11-03 11:04:14.763281
24264;309445536;flat;Индивидуальный проект;none;unknown;;;True;False;False;False;;2024-11-03 11:04:15.703065;2024-11-03 11:04:15.703065
24265;309445499;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 3};2024-11-03 11:04:17.728403;2024-11-03 11:04:17.728403
24266;309445331;flat;;central;central;;;True;False;False;False;;2024-11-03 11:04:20.466776;2024-11-03 11:04:20.466776
24267;309445206;flat;Индивидуальный проект;central;unknown;False;;True;False;False;False;{'year': 2020, 'quarter': 4};2024-11-03 11:04:24.508921;2024-11-03 11:04:24.508921
24268;309445157;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:04:25.285985;2024-11-03 11:04:25.285985
24269;309445144;flat;II-29;central;central;False;;True;False;False;False;;2024-11-03 11:04:26.383576;2024-11-03 11:04:26.383576
24270;309445102;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:04:28.382618;2024-11-03 11:04:28.382618
24271;309445066;flat;;none;unknown;False;;True;False;False;False;;2024-11-03 11:04:31.391764;2024-11-03 11:04:31.391764
24272;309445001;flat;П-44;central;without;;;True;False;False;False;;2024-11-03 11:04:35.146447;2024-11-03 11:04:35.146447
24273;309444887;flat;П-30;central;without;False;;True;False;False;False;;2024-11-03 11:04:35.896994;2024-11-03 11:04:35.896994
24274;309444627;flat;;;;False;;;False;;;{'year': 2023, 'quarter': 1};2024-11-03 11:04:36.891767;2024-11-03 11:04:36.891767
24275;309444605;flat;1-515;central;central;False;;True;False;False;True;;2024-11-03 11:04:39.086739;2024-11-03 11:04:39.086739
24276;309444550;flat;;;;False;;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:04:43.055680;2024-11-03 11:04:43.055680
24277;309444453;flat;;central;unknown;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-11-03 11:04:45.844089;2024-11-03 11:04:45.844089
24278;309444389;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:04:46.787042;2024-11-03 11:04:46.787042
24279;309444388;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2014, 'quarter': 2};2024-11-03 11:04:47.461656;2024-11-03 11:04:47.461656
24280;309444354;flat;;;;True;False;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:04:51.144651;2024-11-03 11:04:51.144651
24281;309444351;flat;;;;True;False;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:04:56.453061;2024-11-03 11:04:56.453061
24282;309444342;flat;;;;True;False;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:04:57.412924;2024-11-03 11:04:57.412924
24283;309444339;flat;;;;True;False;True;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:04:57.873246;2024-11-03 11:04:57.873246
24284;309444336;flat;;;;True;;;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:05:01.378663;2024-11-03 11:05:01.378663
24285;309444331;flat;;;;True;;;False;;;{'year': 2024, 'quarter': 4};2024-11-03 11:05:02.007745;2024-11-03 11:05:02.007745
24286;309443744;flat;II-18;central;central;False;;True;False;False;False;;2024-11-03 11:05:08.052625;2024-11-03 11:05:08.052625
24287;309443523;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:05:08.714022;2024-11-03 11:05:08.714022
24288;309443481;flat;;none;unknown;;;True;False;False;False;{'year': 2018, 'quarter': 4};2024-11-03 11:05:11.873286;2024-11-03 11:05:11.873286
24289;309443407;flat;;itp;without;False;;True;False;False;False;{'year': 2019, 'quarter': 3};2024-11-03 11:05:12.695448;2024-11-03 11:05:12.695448
24290;309443399;flat;Индивидуальный проект;central;central;False;;True;False;False;True;;2024-11-03 11:05:18.726826;2024-11-03 11:05:18.726826
24291;309443397;flat;;central;without;;;;False;False;False;;2024-11-03 11:05:22.512769;2024-11-03 11:05:22.512769
24292;309443393;flat;П-44Т;central;without;False;;True;False;False;False;;2024-11-03 11:05:23.337075;2024-11-03 11:05:23.337075
24293;309443390;flat;Индивидуальный проект;central;central;False;;True;False;False;False;;2024-11-03 11:05:29.534370;2024-11-03 11:05:29.534370
24294;309443389;flat;;;;False;;True;False;;;;2024-11-03 11:05:33.248293;2024-11-03 11:05:33.248293
24295;309443319;flat;II-14;central;central;;;True;False;False;False;;2024-11-03 11:05:34.105255;2024-11-03 11:05:34.105255
24296;309443314;flat;П-30;central;without;False;False;False;False;False;False;;2024-11-03 11:05:40.109643;2024-11-03 11:05:40.109643
24297;309443286;flat;;central;without;False;;True;False;False;False;;2024-11-03 11:05:44.172327;2024-11-03 11:05:44.172327
24298;309443281;flat;Индивидуальный проект;none;unknown;False;;True;False;False;False;{'year': 2023, 'quarter': 3};2024-11-03 11:05:44.852217;2024-11-03 11:05:44.852217
24299;309443266;flat;Индивидуальный проект;central;without;False;;True;False;False;False;{'year': 2020, 'quarter': 4};2024-11-03 11:05:50.745006;2024-11-03 11:05:50.745006
24300;309443255;flat;Индивидуальный проект;itp;without;False;False;True;False;False;False;{'year': 2018, 'quarter': 4};2024-11-03 11:05:55.045707;2024-11-03 11:05:55.045707
24301;309443251;flat;;;;False;False;False;False;;;{'year': 2024, 'quarter': 3};2024-11-03 11:05:55.661272;2024-11-03 11:05:55.661272
24302;309443220;flat;;;;False;;True;False;;;{'year': 2023, 'quarter': 2};2024-11-03 11:06:05.772892;2024-11-03 11:06:05.772892
24303;309443054;flat;;;;;;True;False;;;;2024-11-03 11:06:06.509223;2024-11-03 11:06:06.509223
24304;309443052;flat;;;;;;True;False;;;{'year': 2022, 'quarter': 1};2024-11-03 11:06:16.697957;2024-11-03 11:06:16.697957
24305;309443051;flat;Индивидуальный проект;itp;unknown;;;True;False;False;False;{'year': 2023, 'quarter': 1};2024-11-03 11:06:17.363432;2024-11-03 11:06:17.363432
