id;cian_id;repair_type;total_area;living_area;kitchen_area;ceiling_height;balconies;loggias;rooms_count;separated_wc;combined_wc;windows_view;created_at;updated_at
205;248402604;euro;86.40;38.30;18.40;3.20;0;1;3;1;0;yardAndStreet;2024-10-29 00:01:02.794742;2024-11-01 14:49:50.162917
206;248497292;euro;58.00;30.40;20.40;3.00;0;1;1;0;1;yard;2024-10-29 00:01:21.297230;2024-11-01 14:49:51.163025
207;248513131;cosmetic;44.00;29.00;6.00;2.85;1;0;2;0;0;;2024-10-29 00:01:40.567641;2024-11-01 14:49:52.223132
208;248527153;cosmetic;38.50;20.00;9.00;;;1;1;1;;yard;2024-10-29 00:01:57.971258;2024-11-01 14:49:54.846804
209;248895017;design;108.00;83.00;15.00;3.10;1;0;3;0;2;yard;2024-10-29 00:02:26.021530;2024-11-01 14:49:58.865423
210;248949942;no;93.50;70.00;15.00;4.00;;;;;2;yardAndStreet;2024-10-29 00:02:49.910857;2024-11-01 14:50:00.361073
211;248994960;no;110.00;56.00;17.00;;0;0;3;3;0;yardAndStreet;2024-10-29 00:03:02.905989;2024-11-01 14:50:01.482252
212;249449707;cosmetic;37.10;18.00;9.00;3.00;0;0;1;1;0;;2024-10-29 00:03:20.214950;2024-11-01 14:50:02.483972
213;249474349;design;103.00;66.00;31.60;3.10;2;2;2;0;2;yardAndStreet;2024-10-29 00:03:32.092200;2024-11-01 14:50:03.369064
214;249631443;design;173.84;;;3.00;;2;3;;2;yardAndStreet;2024-10-29 00:03:52.720549;2024-11-01 14:50:05.521093
215;249648451;cosmetic;110.20;75.00;;3.50;0;0;4;2;;yardAndStreet;2024-10-29 00:04:23.088631;2024-11-01 14:50:09.518831
216;249865208;euro;52.40;27.30;12.00;;0;1;2;1;0;;2024-10-29 00:04:48.419614;2024-11-01 14:50:11.113356
217;250039498;no;454.00;;;;;;6;1;1;street;2024-10-29 00:05:12.525658;2024-11-01 14:50:12.205358
218;250043486;design;39.00;19.00;12.00;3.00;1;0;1;1;1;yard;2024-10-29 00:05:29.229201;2024-11-01 14:50:13.466835
219;250267021;no;59.20;45.10;6.00;2.64;0;1;3;1;0;yardAndStreet;2024-10-29 00:05:48.246201;2024-11-01 14:50:13.969106
220;250434944;no;245.90;210.00;23.00;3.30;;1;5;1;4;yardAndStreet;2024-10-29 00:06:02.582757;2024-11-01 14:50:16.166934
221;250451599;design;142.00;;;;0;0;3;1;1;;2024-10-29 00:06:28.947145;2024-11-01 14:50:20.141184
222;250451781;design;85.00;;;;0;0;2;0;1;;2024-10-29 00:06:44.208574;2024-11-01 14:50:21.840254
223;250492774;;73.20;41.00;16.30;;0;1;2;1;1;yardAndStreet;2024-10-29 00:07:14.234925;2024-11-01 14:50:22.859877
224;250570766;no;462.00;;;4.20;;;6;;;;2024-10-29 00:07:57.357190;2024-11-01 14:50:24.111897
225;250774239;cosmetic;56.30;35.00;7.30;3.20;0;0;2;1;0;;2024-10-29 00:08:08.411496;2024-11-01 14:50:24.877284
226;251208497;cosmetic;115.40;;14.50;;;;3;1;;yardAndStreet;2024-10-29 00:08:20.291617;2024-11-01 14:50:26.689804
227;251512445;design;31.80;;;;;;;;;yardAndStreet;2024-10-29 00:08:47.252595;2024-11-01 14:50:30.787644
228;252018984;no;993.60;;;;;;;2;3;yardAndStreet;2024-10-29 00:09:04.661655;2024-11-01 14:50:31.400511
229;252136801;design;1040.00;600.00;30.00;;;;6;;;yard;2024-10-29 00:14:17.586439;2024-11-01 14:50:32.109322
230;252267351;design;135.00;83.00;16.00;3.10;;1;3;2;;yardAndStreet;2024-10-29 00:14:32.610700;2024-11-01 14:50:33.659231
231;252580333;cosmetic;38.20;19.30;9.90;2.48;;1;1;;1;yard;2024-10-29 00:14:47.119814;2024-11-01 14:50:35.646647
232;252593060;no;389.80;;;;;;6;;;yardAndStreet;2024-10-29 00:14:57.911688;2024-11-01 14:50:37.474559
233;252659550;cosmetic;93.80;78.10;;;;;;;;street;2024-10-29 00:15:11.315886;2024-11-01 14:50:41.804218
234;253429925;cosmetic;26.60;10.00;10.00;3.00;0;0;1;0;1;yard;2024-10-29 00:15:36.815804;2024-11-01 14:50:42.938261
235;253469570;design;71.00;25.00;15.00;;;;2;;;;2024-10-29 00:15:54.283863;2024-11-01 14:50:43.547766
236;253573337;;94.00;47.90;23.80;;0;0;3;1;2;yardAndStreet;2024-10-29 00:16:39.687461;2024-11-01 14:50:44.304485
237;253645417;no;182.10;141.90;26.40;;;;4;;2;;2024-10-29 00:17:00.783458;2024-11-01 14:50:46.214488
238;253852779;no;112.00;81.00;20.00;3.60;0;0;3;3;0;yardAndStreet;2024-10-29 00:17:15.283641;2024-11-01 14:50:48.307386
239;253870055;no;60.00;39.00;15.00;3.30;0;0;2;0;1;yard;2024-10-29 00:17:32.119268;2024-11-01 14:50:53.114719
240;254006562;no;187.00;117.00;25.00;3.60;;;;;4;yardAndStreet;2024-10-29 00:17:51.810838;2024-11-01 14:50:53.963670
241;254098289;no;71.50;45.00;15.00;3.60;;;2;;2;yard;2024-10-29 00:18:08.077779;2024-11-01 14:50:54.558957
242;254140285;design;106.00;60.00;13.00;;1;;3;2;;yardAndStreet;2024-10-29 00:18:23.686863;2024-11-01 14:50:55.656829
243;254241521;design;74.40;45.10;9.40;2.64;;1;3;1;;yardAndStreet;2024-10-29 00:18:48.131908;2024-11-01 14:50:56.792658
244;254271105;no;72.00;;;;;;2;;1;;2024-10-29 00:19:10.545800;2024-11-01 14:50:59.096306
245;254299769;cosmetic;91.00;56.60;12.40;3.00;0;2;3;0;1;yard;2024-10-29 00:19:23.768374;2024-11-01 14:50:59.696949
246;254355443;cosmetic;39.50;21.10;8.80;2.64;;;1;1;;street;2024-10-29 00:19:49.602075;2024-11-01 14:51:03.935572
247;254460217;cosmetic;70.70;44.00;9.00;;;1;3;1;;street;2024-10-29 00:20:04.882035;2024-11-01 14:51:04.795414
248;254467027;euro;56.00;29.60;11.40;2.64;2;;2;1;;yard;2024-10-29 00:20:24.666181;2024-11-01 14:51:05.758144
249;254677705;no;98.00;53.00;15.00;3.00;1;0;;0;2;yardAndStreet;2024-10-29 00:20:53.067370;2024-11-01 14:51:06.718124
250;255204691;no;81.00;40.00;;;;;3;2;;yardAndStreet;2024-10-29 00:21:17.856431;2024-11-01 14:51:09.632304
251;255385487;no;139.70;58.70;37.20;3.20;3;;4;2;;;2024-10-29 00:21:35.347418;2024-11-01 14:51:10.331692
252;255402317;no;90.30;;;3.20;3;;3;2;;street;2024-10-29 00:22:08.941895;2024-11-01 14:51:16.732026
253;255574268;cosmetic;50.00;32.00;9.00;;0;0;2;0;1;yard;2024-10-29 00:22:22.050313;2024-11-01 14:51:18.565435
254;255744934;cosmetic;56.10;41.10;6.00;;;;3;1;;yardAndStreet;2024-10-29 00:27:39.432597;2024-11-01 14:51:19.162800
255;255778272;design;40.00;17.00;12.00;2.80;;1;1;;1;yard;2024-10-29 00:28:01.084033;2024-11-01 14:51:19.881087
256;255985339;;37.50;15.00;10.00;3.00;0;0;1;0;1;yard;2024-10-29 00:28:29.602878;2024-11-01 14:51:20.638176
257;255996080;design;58.60;34.00;13.50;3.00;1;0;2;1;0;yard;2024-10-29 00:28:40.972424;2024-11-01 14:51:21.398931
258;256258447;euro;38.00;20.00;10.00;;0;1;1;0;0;;2024-10-29 00:28:54.155822;2024-11-01 14:51:28.546488
259;256269217;design;159.00;;;;0;0;3;1;2;;2024-10-29 00:29:16.628853;2024-11-01 14:51:29.130320
260;256374886;design;110.00;;;;0;0;2;0;1;;2024-10-29 00:29:41.710169;2024-11-01 14:51:29.789081
261;256376499;no;86.00;;;;0;0;3;1;1;;2024-10-29 00:30:01.624195;2024-11-01 14:51:30.569914
262;256472311;design;65.00;;;;;;2;;;;2024-10-29 00:30:30.372108;2024-11-01 14:51:31.223228
263;256530188;design;65.00;;10.30;;;2;2;1;;yardAndStreet;2024-10-29 00:30:50.349111;2024-11-01 14:51:32.701465
264;256532146;cosmetic;38.90;19.10;8.40;2.64;1;1;1;0;1;street;2024-10-29 00:31:04.346711;2024-11-01 14:51:39.032165
265;256601450;cosmetic;65.00;47.00;8.00;2.48;0;1;3;0;0;yard;2024-10-29 00:31:31.059516;2024-11-01 14:51:39.742403
266;256680882;design;90.70;53.00;8.00;;;;3;;1;yardAndStreet;2024-10-29 00:32:00.908653;2024-11-01 14:51:41.261222
267;256759435;design;45.00;;;3.20;;;1;;1;yard;2024-10-29 00:32:20.122242;2024-11-01 14:51:42.016456
268;256941871;;252.00;185.10;16.30;3.15;;;6;;;;2024-10-29 00:32:43.704952;2024-11-01 14:51:43.344162
269;257166826;no;59.00;43.00;7.00;3.10;;;3;1;1;yard;2024-10-29 00:33:05.058136;2024-11-01 14:51:49.880507
270;257169109;cosmetic;43.10;17.10;12.20;;0;0;1;0;1;yard;2024-10-29 00:33:26.232246;2024-11-01 14:51:50.719629
271;257321693;design;238.80;133.00;;3.20;;;4;3;;;2024-10-29 00:33:41.770776;2024-11-01 14:51:52.650582
272;257355660;no;31.80;25.00;6.00;3.10;0;0;;1;1;street;2024-10-29 00:34:08.512670;2024-11-01 14:51:53.945725
273;257385664;design;94.40;51.50;20.40;;;;3;1;1;yard;2024-10-29 00:34:36.978935;2024-11-01 14:52:00.429274
274;257418548;euro;76.90;44.90;10.30;2.64;1;0;3;0;1;yard;2024-10-29 00:34:51.675963;2024-11-01 14:52:03.185494
275;257419628;cosmetic;115.30;63.80;10.30;2.64;2;0;4;1;1;yard;2024-10-29 00:35:15.275330;2024-11-01 14:52:04.487441
276;257700702;cosmetic;377.40;180.00;8.30;3.20;1;;6;;;yard;2024-10-29 00:35:43.939271;2024-11-01 14:52:10.894826
277;257724611;design;189.10;150.00;30.00;3.50;0;0;3;1;2;yardAndStreet;2024-10-29 00:36:10.133627;2024-11-01 14:52:14.188082
278;257898164;;30.00;15.00;10.00;;;;1;;1;yard;2024-10-29 00:36:33.603244;2024-11-01 14:52:15.196782
279;258040037;cosmetic;37.60;18.90;9.60;2.64;1;;1;;1;street;2024-10-29 00:36:51.880454;2024-11-01 14:52:21.491930
280;258076720;design;112.00;;;;0;0;5;1;2;yardAndStreet;2024-10-29 00:37:30.090984;2024-11-01 14:52:24.703510
281;258261713;no;119.00;86.00;12.00;3.20;;1;3;1;;yardAndStreet;2024-10-29 00:38:00.127758;2024-11-01 14:52:25.758299
282;258391303;design;148.00;119.00;;2.75;2;0;4;2;0;yardAndStreet;2024-10-29 00:38:23.401121;2024-11-01 14:52:32.257377
283;258559473;cosmetic;64.00;45.00;7.50;2.50;0;1;3;1;0;;2024-10-29 00:38:51.085310;2024-11-01 14:52:35.609361
284;258566662;cosmetic;38.00;28.00;7.00;2.64;1;0;2;1;0;yard;2024-10-29 00:39:15.507134;2024-11-01 14:52:36.819579
285;258676433;no;45.10;;;;1;;2;;1;yard;2024-10-29 00:39:27.624574;2024-11-01 14:52:42.810907
286;258740587;cosmetic;53.80;36.50;6.00;2.64;1;;3;1;;street;2024-10-29 00:44:58.414959;2024-11-01 14:52:46.186011
287;258783641;design;457.50;300.00;32.00;3.20;;1;5;1;4;yard;2024-10-29 00:45:28.149723;2024-11-01 14:52:47.515535
288;258800462;no;71.00;51.00;7.00;3.00;0;0;4;1;0;;2024-10-29 00:45:55.341980;2024-11-01 14:52:51.878555
289;258852319;euro;25.00;10.00;10.00;3.00;0;0;;0;1;yard;2024-10-29 00:46:19.861689;2024-11-01 14:52:53.553311
290;258945659;;190.68;;;;;;5;;;;2024-10-29 00:46:39.859949;2024-11-01 14:52:56.807129
291;258945661;;149.37;;;;;;4;;;;2024-10-29 00:46:50.572762;2024-11-01 14:52:58.365437
292;259104259;design;29.80;17.00;6.00;;0;0;1;0;1;yard;2024-10-29 00:47:06.705655;2024-11-01 14:53:01.709535
293;259124233;no;99.00;;12.00;;2;;3;;2;street;2024-10-29 00:47:18.364180;2024-11-01 14:53:02.710796
294;259236020;euro;87.20;56.00;11.00;2.65;1;;3;2;2;yard;2024-10-29 00:47:31.813833;2024-11-01 14:53:04.324448
295;259372693;cosmetic;37.90;19.00;8.00;2.64;0;0;1;0;0;;2024-10-29 00:47:53.767742;2024-11-01 14:53:07.443283
296;259565312;euro;40.10;18.50;7.40;2.64;1;;1;;;street;2024-10-29 00:48:22.604260;2024-11-01 14:53:08.911656
297;259572509;cosmetic;68.50;34.70;15.70;;0;1;2;1;0;yardAndStreet;2024-10-29 00:48:49.616047;2024-11-01 14:53:12.487260
298;259690223;euro;165.00;;;;;1;5;;3;yard;2024-10-29 00:49:19.885234;2024-11-01 14:53:14.976180
299;259701647;cosmetic;41.00;19.00;9.20;;1;0;1;1;0;yard;2024-10-29 00:49:43.112961;2024-11-01 14:53:18.383418
300;259757515;no;48.60;17.50;13.00;;0;1;1;1;0;yardAndStreet;2024-10-29 00:49:54.608733;2024-11-01 14:53:19.543640
301;259775362;design;80.00;60.00;11.00;2.90;1;0;3;0;1;yardAndStreet;2024-10-29 00:50:08.271685;2024-11-01 14:53:23.075569
302;259986155;cosmetic;66.90;34.00;7.00;;1;;2;1;;yard;2024-10-29 00:50:36.119855;2024-11-01 14:53:25.612417
303;260248009;no;59.80;43.10;5.90;;0;1;3;1;0;yardAndStreet;2024-10-29 00:51:05.272611;2024-11-01 14:53:29.037976
304;260263076;design;206.70;;;;;;3;;2;;2024-10-29 00:51:30.537186;2024-11-01 14:53:30.237114
305;260267953;design;402.00;;;;;1;6;;4;yardAndStreet;2024-10-29 00:51:42.559801;2024-11-01 14:53:33.200468
306;260269242;design;200.00;140.00;;;;1;5;;3;yardAndStreet;2024-10-29 00:52:07.390268;2024-11-01 14:53:33.897549
307;260404076;cosmetic;76.10;45.00;13.00;2.74;;2;3;1;;yard;2024-10-29 00:52:25.489179;2024-11-01 14:53:35.147216
308;260554881;no;198.40;;;;;;3;;;;2024-10-29 00:53:04.395224;2024-11-01 14:53:40.395460
309;260599862;design;38.00;19.00;10.00;2.64;0;1;1;0;1;yard;2024-10-29 00:53:26.155564;2024-11-01 14:53:41.124810
310;260786466;design;50.60;23.00;13.00;;0;1;1;0;0;;2024-10-29 00:53:53.651082;2024-11-01 14:53:44.459299
311;260937402;cosmetic;33.00;20.00;6.00;2.60;1;0;1;0;1;yard;2024-10-29 00:54:23.223691;2024-11-01 14:53:45.751554
312;261121971;design;89.00;;;3.10;0;1;3;2;0;;2024-10-29 00:54:48.771671;2024-11-01 14:53:47.038806
313;261199463;design;129.00;;20.00;;2;;4;;2;yardAndStreet;2024-10-29 00:55:09.697120;2024-11-01 14:53:50.982988
314;261361510;design;44.70;;12.00;;1;;1;;1;street;2024-10-29 00:55:36.876758;2024-11-01 14:53:51.908721
315;261490706;euro;52.50;31.20;10.70;;;1;2;1;;yard;2024-10-29 00:55:52.292967;2024-11-01 14:53:56.640442
316;261606143;euro;50.30;32.00;6.00;;0;1;2;0;1;yard;2024-10-29 00:56:16.505305;2024-11-01 14:53:57.598163
317;261659826;design;71.80;45.00;10.00;3.50;;;2;;1;street;2024-10-29 00:56:37.880320;2024-11-01 14:54:01.654596
318;261785479;no;296.40;;;;1;1;5;;3;street;2024-10-29 01:02:02.340115;2024-11-01 14:54:02.629926
319;261936310;cosmetic;73.00;50.00;10.00;2.64;0;1;3;1;0;yardAndStreet;2024-10-29 01:02:15.185925;2024-11-01 14:54:07.555041
320;262122678;design;87.80;48.10;13.60;;1;0;3;0;0;yardAndStreet;2024-10-29 01:02:35.979438;2024-11-01 14:54:08.429800
321;262126125;design;141.00;75.00;;3.50;1;;3;3;;yardAndStreet;2024-10-29 01:02:55.851252;2024-11-01 14:54:13.169020
322;262179478;no;150.00;;;;;;4;;;yardAndStreet;2024-10-29 01:03:19.026228;2024-11-01 14:54:18.751059
323;262233648;design;157.00;;;;;2;4;;2;yardAndStreet;2024-10-29 01:03:45.236193;2024-11-01 14:54:19.399081
324;262536737;cosmetic;33.00;;;2.64;0;0;1;0;0;;2024-10-29 01:04:01.731176;2024-11-01 14:54:24.245275
325;262539976;no;224.60;150.00;30.00;;;;4;;3;yard;2024-10-29 01:04:20.749420;2024-11-01 14:54:29.535806
326;262577820;euro;109.00;58.50;21.00;;;;3;;2;yardAndStreet;2024-10-29 01:04:46.259555;2024-11-01 14:54:34.857635
327;262713077;cosmetic;41.10;20.80;8.50;2.64;;;1;1;;;2024-10-29 01:04:56.873474;2024-11-01 14:54:40.130426
328;262844777;;94.00;50.00;25.50;;0;0;3;2;0;street;2024-10-29 01:05:21.101725;2024-11-01 14:54:41.108580
329;262850044;cosmetic;45.00;28.00;7.00;;;1;2;1;;yard;2024-10-29 01:05:43.020562;2024-11-01 14:54:45.416783
330;262860241;;72.00;49.00;8.40;;1;;3;1;;yard;2024-10-29 01:06:10.285049;2024-11-01 14:54:50.918608
331;262895191;cosmetic;59.70;43.10;6.00;2.64;1;0;3;1;0;;2024-10-29 01:06:31.563371;2024-11-01 14:54:52.076423
332;262906166;no;126.50;78.00;17.40;3.10;;2;3;;2;yardAndStreet;2024-10-29 01:06:51.027154;2024-11-01 14:54:56.103110
333;263174492;no;168.70;;;;;1;4;;2;yardAndStreet;2024-10-29 01:07:09.606470;2024-11-01 14:55:01.745434
334;263178479;euro;46.00;30.00;8.00;2.50;;1;2;1;;yard;2024-10-29 01:07:27.703690;2024-11-01 14:55:02.732515
335;263222278;euro;30.00;;;;0;1;1;1;0;street;2024-10-29 01:07:51.154640;2024-11-01 14:55:06.882793
336;263316279;euro;37.70;;;2.64;;;1;;1;yardAndStreet;2024-10-29 01:08:26.510012;2024-11-01 14:55:12.732796
337;263431595;no;52.00;31.00;10.00;;1;;2;1;;yard;2024-10-29 01:08:54.608449;2024-11-01 14:55:13.508698
338;263468850;cosmetic;100.00;70.00;8.50;;2;;4;1;;yard;2024-10-29 01:09:17.028414;2024-11-01 14:55:17.535472
339;263588866;euro;53.20;30.20;8.50;2.64;1;;2;;1;yard;2024-10-29 01:09:43.517374;2024-11-01 14:55:23.292574
340;263705047;no;190.50;147.00;15.00;3.00;1;0;4;2;0;yardAndStreet;2024-10-29 01:10:04.882369;2024-11-01 14:55:24.216778
341;263773764;design;154.00;80.00;;3.80;1;;4;3;;yardAndStreet;2024-10-29 01:10:15.661527;2024-11-01 14:55:28.236178
342;263883005;design;136.00;;;;;;3;;2;yardAndStreet;2024-10-29 01:10:31.908658;2024-11-01 14:55:33.901511
343;263898843;no;227.00;;;;;;6;;4;yardAndStreet;2024-10-29 01:10:44.338342;2024-11-01 14:55:38.923802
344;263914071;euro;56.10;;9.00;2.70;1;1;2;2;;yardAndStreet;2024-10-29 01:11:10.572418;2024-11-01 14:55:44.482683
345;263977086;cosmetic;44.20;28.50;6.60;2.50;1;;2;1;;yardAndStreet;2024-10-29 01:11:37.337624;2024-11-01 14:55:49.625311
346;264005314;design;55.00;20.00;15.00;3.00;1;;1;;1;yard;2024-10-29 01:16:51.041392;2024-11-01 14:55:55.381580
347;264022590;no;102.00;;;;;;2;;;;2024-10-29 01:17:01.526301;2024-11-01 14:56:00.721118
348;264085455;no;105.00;60.00;15.00;;0;0;3;2;0;yard;2024-10-29 01:17:22.289169;2024-11-01 14:56:06.103976
349;264220235;euro;62.00;38.00;10.00;2.64;;1;2;1;;street;2024-10-29 01:17:35.036056;2024-11-01 14:56:11.417437
350;264243626;cosmetic;44.00;;6.00;;1;;2;;;yard;2024-10-29 01:18:03.461706;2024-11-01 14:56:13.710863
351;264244329;design;233.00;117.00;26.00;3.00;0;0;5;0;3;yardAndStreet;2024-10-29 01:18:27.695784;2024-11-01 14:56:16.798259
352;264252748;cosmetic;58.60;33.50;8.80;;1;0;2;1;0;yardAndStreet;2024-10-29 01:18:57.350787;2024-11-01 14:56:21.986656
353;264260601;no;87.70;49.00;10.00;2.65;;2;4;2;1;street;2024-10-29 01:19:22.555171;2024-11-01 14:56:24.416075
354;264270610;design;192.80;117.00;12.00;3.00;0;0;4;1;2;yardAndStreet;2024-10-29 01:19:43.983825;2024-11-01 14:56:27.471520
355;264299758;cosmetic;92.00;62.00;10.50;;0;1;4;1;0;yard;2024-10-29 01:20:04.684679;2024-11-01 14:56:32.755882
356;264377849;cosmetic;30.80;18.90;5.50;;1;;1;;;street;2024-10-29 01:20:29.385841;2024-11-01 14:56:35.118021
357;264499041;euro;70.00;43.00;10.00;3.20;0;0;3;0;1;street;2024-10-29 01:20:50.122757;2024-11-01 14:56:38.086097
358;264511570;euro;39.00;20.00;11.00;;;1;1;1;;yard;2024-10-29 01:21:13.081408;2024-11-01 14:56:43.525056
359;264530650;cosmetic;63.00;46.60;6.00;2.60;1;;4;1;;yardAndStreet;2024-10-29 01:21:38.728956;2024-11-01 14:56:44.274310
360;264551613;design;38.50;20.10;9.40;2.70;1;0;1;0;1;yard;2024-10-29 01:22:02.992445;2024-11-01 14:56:44.998962
361;264558274;cosmetic;90.00;58.40;11.00;3.20;1;0;3;1;0;;2024-10-29 01:22:21.457885;2024-11-01 14:56:48.768840
362;264582953;;47.20;;18.10;;;;2;;2;street;2024-10-29 01:22:38.774867;2024-11-01 14:56:55.337081
363;264587294;cosmetic;108.00;;;3.80;;;3;;1;yardAndStreet;2024-10-29 01:23:01.822933;2024-11-01 14:56:56.097308
364;264612195;design;57.00;;11.00;;;;2;1;;street;2024-10-29 01:23:33.456574;2024-11-01 14:57:06.399458
365;264682179;;460.00;345.00;40.00;;1;;6;4;;yardAndStreet;2024-10-29 01:23:46.605183;2024-11-01 14:57:07.554205
366;264777301;;65.45;;;;;;3;;;;2024-10-29 01:24:01.352556;2024-11-01 14:57:10.434785
367;264850423;design;17.90;14.90;3.00;3.10;;;1;;;yard;2024-10-29 01:24:20.595112;2024-11-01 14:57:12.721738
368;264870778;no;43.30;30.00;7.00;3.10;;;2;;1;yard;2024-10-29 01:24:45.869261;2024-11-01 14:57:17.057567
369;264896790;design;56.30;37.70;6.50;2.64;1;;3;;1;yard;2024-10-29 01:25:11.708941;2024-11-01 14:57:19.225578
370;264945063;cosmetic;75.00;54.00;9.00;;;1;3;1;;yard;2024-10-29 01:25:36.267466;2024-11-01 14:57:23.419733
371;264949165;design;27.80;20.00;3.00;;;;1;;1;street;2024-10-29 01:25:48.203570;2024-11-01 14:57:27.786963
372;264981904;euro;60.00;30.00;12.00;;;1;2;;1;yard;2024-10-29 01:26:06.094047;2024-11-01 14:57:29.878195
373;264991678;no;73.00;52.00;10.00;;;;3;1;;yard;2024-10-29 01:26:25.181523;2024-11-01 14:57:33.926872
374;265004821;no;283.00;227.00;28.00;;0;1;6;2;2;yard;2024-10-29 01:31:48.409591;2024-11-01 14:57:38.607073
375;265059526;design;222.00;164.00;13.00;4.00;;1;6;;3;yard;2024-10-29 01:32:10.323720;2024-11-01 14:57:40.538584
376;265069740;euro;44.00;20.00;15.00;3.00;;;1;;1;yard;2024-10-29 01:32:37.262005;2024-11-01 14:57:44.513447
377;265087217;cosmetic;41.60;17.60;10.10;;0;1;1;1;0;street;2024-10-29 01:33:06.676274;2024-11-01 14:57:49.518193
378;265092612;cosmetic;73.00;50.00;7.00;3.00;0;0;4;1;0;yard;2024-10-29 01:33:27.166469;2024-11-01 14:57:51.211744
379;265128937;euro;70.00;35.00;13.00;;0;1;2;2;0;yard;2024-10-29 01:33:43.789435;2024-11-01 14:57:55.070618
380;265168786;design;62.00;;;;0;0;2;0;1;;2024-10-29 01:34:04.780502;2024-11-01 14:58:00.435652
381;265184014;no;336.80;;;;;;;;;yard;2024-10-29 01:34:20.928279;2024-11-01 14:58:02.431083
382;265191304;design;163.00;80.00;15.00;3.00;;1;3;;2;yard;2024-10-29 01:39:34.423845;2024-11-01 14:58:05.749661
383;265196500;no;66.10;;;3.50;;;2;1;;;2024-10-29 01:39:47.108983;2024-11-01 14:58:11.236790
384;265206637;design;42.00;20.00;11.00;2.70;1;;1;;1;yard;2024-10-29 01:39:58.407685;2024-11-01 14:58:16.365527
385;265220018;design;59.10;32.00;9.00;;0;1;2;1;0;yard;2024-10-29 01:40:16.779014;2024-11-01 14:58:22.331273
386;265289895;no;140.00;95.00;20.00;;0;0;4;0;3;yardAndStreet;2024-10-29 01:40:38.664293;2024-11-01 14:58:27.135994
387;265312351;design;162.00;;;;;;4;;2;yardAndStreet;2024-10-29 01:40:52.195817;2024-11-01 14:58:33.036459
388;265404237;no;165.00;;;4.10;;;4;2;;;2024-10-29 01:46:13.836184;2024-11-01 14:58:36.485060
389;265421766;design;95.30;70.90;19.10;;;1;1;2;;street;2024-10-29 01:46:26.535668;2024-11-01 14:58:37.745014
390;265433300;no;35.80;15.00;11.10;2.72;;1;1;;1;yard;2024-10-29 01:46:57.041115;2024-11-01 14:58:43.792595
391;265439652;no;45.10;;13.90;;0;0;;0;0;street;2024-10-29 01:47:12.998461;2024-11-01 14:58:47.279129
392;265479788;cosmetic;38.00;19.10;8.50;2.64;1;1;1;0;1;yard;2024-10-29 01:47:59.533182;2024-11-01 14:58:48.306026
393;265498081;cosmetic;215.00;128.00;12.00;3.10;1;;5;1;1;yard;2024-10-29 01:48:21.334116;2024-11-01 14:58:54.410498
394;265561350;euro;74.10;41.00;8.00;2.80;1;0;3;0;0;;2024-10-29 01:48:44.102861;2024-11-01 14:58:59.073143
395;265592320;cosmetic;55.70;36.70;6.00;2.85;1;;3;1;;yard;2024-10-29 01:49:14.192259;2024-11-01 14:58:59.584102
396;265598488;design;400.00;;;3.20;;3;5;;3;yardAndStreet;2024-10-29 01:49:43.835611;2024-11-01 14:59:05.022341
397;265851892;design;58.90;;17.00;3.10;0;0;2;0;1;street;2024-10-29 01:55:02.218095;2024-11-01 14:59:09.719340
398;265888319;no;118.20;;;;0;0;4;3;0;yard;2024-10-29 01:55:17.697841;2024-11-01 14:59:15.756805
399;265888852;no;117.80;85.50;21.70;;;;3;2;;yardAndStreet;2024-10-29 01:55:48.186879;2024-11-01 14:59:20.457272
400;265939139;no;51.49;30.60;11.70;;1;0;2;1;0;yardAndStreet;2024-10-29 01:56:16.977881;2024-11-01 14:59:26.334173
401;265957390;design;920.00;;;;;;6;3;4;yardAndStreet;2024-10-29 01:56:39.667730;2024-11-01 14:59:31.167363
402;265961742;euro;132.00;75.20;11.50;3.10;0;1;4;1;1;yardAndStreet;2024-10-29 01:56:56.167701;2024-11-01 14:59:36.732669
403;266015434;design;130.00;;;;;;3;;2;yardAndStreet;2024-10-29 01:57:18.414025;2024-11-01 14:59:41.733671
404;266045157;design;110.00;;;3.35;;;3;;2;;2024-10-29 01:57:47.265603;2024-11-01 14:59:46.246450
405;266116633;design;32.00;21.00;7.00;2.64;;;1;;1;yard;2024-10-29 02:03:08.430039;2024-11-01 14:59:52.305561
406;266156047;;60.50;25.00;22.00;;1;0;2;2;0;;2024-10-29 02:03:36.745369;2024-11-01 14:59:54.510848
407;266164616;design;137.00;100.00;17.00;;0;0;4;0;2;yardAndStreet;2024-10-29 02:04:04.669361;2024-11-01 14:59:55.175558
408;266164809;design;156.00;130.00;20.00;3.70;0;0;4;0;3;;2024-10-29 02:04:23.855345;2024-11-01 15:00:02.989252
409;266166535;design;196.00;;;;0;0;3;1;2;;2024-10-29 02:04:36.200847;2024-11-01 15:00:05.035471
410;266246560;design;143.00;;;;;;4;;2;yardAndStreet;2024-10-29 02:04:55.039984;2024-11-01 15:00:05.762259
411;266264769;design;48.50;28.00;9.00;2.50;;1;2;;1;yard;2024-10-29 02:05:07.403992;2024-11-01 15:00:13.586718
412;266274513;design;165.50;96.00;19.00;3.20;;2;4;;2;yardAndStreet;2024-10-29 02:05:23.885226;2024-11-01 15:00:15.821101
413;266304398;design;63.00;21.00;33.00;;;1;1;;1;yard;2024-10-29 02:10:39.153447;2024-11-01 15:00:16.552128
