id;cian_id;build_year;entrances;material_type;parking_type;garbage_chute;lifts_count;passenger_lifts;cargo_lifts;created_at;updated_at
14842;306894062;2010;1;monolith;;False;4;3;1;2024-10-31 09:52:42.055664;2024-10-31 09:52:42.055664
14843;308064266;2001;3;monolith;underground;;2;1;1;2024-10-31 09:52:44.786266;2024-10-31 09:52:44.786266
14844;303587046;2022;3;brick;;;2;1;1;2024-10-31 09:52:46.523748;2024-10-31 09:52:46.523748
14845;303390730;2021;3;none;underground;;2;1;1;2024-10-31 09:52:47.796824;2024-10-31 09:52:47.796824
14846;306067726;1902;5;brick;;;;;;2024-10-31 09:52:50.519034;2024-10-31 09:52:50.519034
14847;302460780;2022;1;monolith;;;3;;3;2024-10-31 09:52:51.848324;2024-10-31 09:52:51.848324
14848;303712054;2020;;none;underground;;4;2;2;2024-10-31 09:52:53.717523;2024-10-31 09:52:53.717523
14849;309038219;1932;3;brick;;;1;1;;2024-10-31 09:52:56.292430;2024-10-31 09:52:56.292430
14850;308231220;2020;3;monolith;underground;;2;1;1;2024-10-31 09:52:59.425569;2024-10-31 09:52:59.425569
14851;296110373;2022;;;underground;;2;1;1;2024-10-31 09:53:05.199733;2024-10-31 09:53:05.199733
14852;308613181;2012;21;none;underground;;2;1;1;2024-10-31 09:53:05.970286;2024-10-31 09:53:05.970286
14853;292286012;2018;0;monolith;;False;5;3;2;2024-10-31 09:53:08.811026;2024-10-31 09:53:08.811026
14854;300656396;2004;1;none;open;False;2;1;1;2024-10-31 09:53:11.602671;2024-10-31 09:53:11.602671
14855;308689258;2006;5;brick;;;2;2;;2024-10-31 09:53:14.904667;2024-10-31 09:53:14.904667
14856;304211896;2020;5;monolith;underground;;4;2;2;2024-10-31 09:53:20.522916;2024-10-31 09:53:20.522916
14857;304121646;1902;5;brick;open;;1;1;;2024-10-31 09:54:43.075232;2024-10-31 09:54:43.075232
14858;306751200;1998;2;brick;;;3;3;;2024-10-31 09:54:48.789695;2024-10-31 09:54:48.789695
14859;284405795;2014;2;monolith;;False;3;1;2;2024-10-31 09:54:53.005360;2024-10-31 09:54:53.005360
14860;309089089;2021;6;none;;;2;1;1;2024-10-31 09:54:54.225697;2024-10-31 09:54:54.225697
14861;306979031;;;;multilevel;;;;;2024-10-31 09:54:57.803376;2024-10-31 09:54:57.803376
14862;306671409;2003;1;brick;;;;;;2024-10-31 09:54:58.765986;2024-10-31 09:54:58.765986
14863;308948020;;;;multilevel;;;;;2024-10-31 09:54:59.709352;2024-10-31 09:54:59.709352
14864;304564924;1909;3;brick;ground;;1;1;;2024-10-31 09:55:03.428984;2024-10-31 09:55:03.428984
14865;306835145;2009;1;monolith;underground;;2;1;1;2024-10-31 09:55:04.341882;2024-10-31 09:55:04.341882
14866;308253195;2009;;monolith;;;;;;2024-10-31 09:55:10.209062;2024-10-31 09:55:10.209062
14867;296940812;2007;8;monolith;;True;3;3;;2024-10-31 09:55:11.555078;2024-10-31 09:55:11.555078
14868;305375946;2010;1;monolith;underground;;;;;2024-10-31 09:55:16.648397;2024-10-31 09:55:16.648397
14869;296152248;2022;;;underground;;2;1;1;2024-10-31 09:55:17.578465;2024-10-31 09:55:17.578465
14870;294564815;2013;12;brick;underground;True;2;1;1;2024-10-31 09:55:18.332493;2024-10-31 09:55:18.332493
14871;308051208;1956;2;none;underground;;1;1;;2024-10-31 09:55:22.406588;2024-10-31 09:55:22.406588
14872;308747732;;;;underground;;2;1;1;2024-10-31 09:55:26.454621;2024-10-31 09:55:26.454621
14873;304793503;2008;5;monolith;;True;2;1;1;2024-10-31 09:55:28.092993;2024-10-31 09:55:28.092993
14874;306276572;1917;1;brick;underground;;1;1;;2024-10-31 09:55:32.195530;2024-10-31 09:55:32.195530
14875;308906394;2017;7;monolith;underground;;2;1;1;2024-10-31 09:55:36.297890;2024-10-31 09:55:36.297890
14876;308932836;2021;0;none;multilevel;;;;;2024-10-31 09:55:44.419016;2024-10-31 09:55:44.419016
14877;299609144;1911;1;panel;ground;;3;3;;2024-10-31 09:56:13.972583;2024-10-31 09:56:13.972583
14878;296118340;2022;;;underground;;2;1;1;2024-10-31 09:57:07.829285;2024-10-31 09:57:07.829285
14879;298346043;2021;;;underground;;;;;2024-10-31 09:57:09.255713;2024-10-31 09:57:09.255713
14880;306466084;2017;12;brick;;;2;1;1;2024-10-31 09:57:13.616223;2024-10-31 09:57:13.616223
14881;308888719;2017;;monolith;;;2;1;1;2024-10-31 09:57:14.823528;2024-10-31 09:57:14.823528
14882;303617317;2001;2;monolith;underground;True;2;1;1;2024-10-31 09:57:19.129862;2024-10-31 09:57:19.129862
14883;308909512;1941;7;brick;ground;;1;1;;2024-10-31 09:57:20.582754;2024-10-31 09:57:20.582754
14884;308208604;2021;3;monolith;underground;;;;;2024-10-31 09:57:24.374638;2024-10-31 09:57:24.374638
14885;309030902;2006;3;monolith;underground;;2;1;1;2024-10-31 09:57:24.998357;2024-10-31 09:57:24.998357
14886;297256666;1913;;;;True;1;1;0;2024-10-31 09:57:26.605930;2024-10-31 09:57:26.605930
14887;307746338;2005;2;brick;;;1;1;0;2024-10-31 09:57:30.189018;2024-10-31 09:57:30.189018
14888;305486913;2017;;;underground;False;2;2;;2024-10-31 09:57:32.343530;2024-10-31 09:57:32.343530
14889;306509730;2019;5;monolith;;True;;;;2024-10-31 09:57:34.256076;2024-10-31 09:57:34.256076
14890;303975290;2019;;;underground;;2;2;0;2024-10-31 09:57:38.108961;2024-10-31 09:57:38.108961
14891;297055902;2012;4;monolith;underground;True;4;3;1;2024-10-31 09:57:40.077186;2024-10-31 09:57:40.077186
14892;302452563;2001;1;brick;;;2;1;1;2024-10-31 09:57:50.221189;2024-10-31 09:57:50.221189
14893;305315562;1914;15;none;;True;;;;2024-10-31 09:57:55.788556;2024-10-31 09:57:55.788556
14894;308873580;2023;;none;underground;;2;1;1;2024-10-31 09:59:06.020207;2024-10-31 09:59:06.020207
14895;308875099;2023;;;;;;;;2024-10-31 09:59:23.788815;2024-10-31 09:59:23.788815
14896;306210138;2016;;;underground;True;2;2;;2024-10-31 09:59:29.594473;2024-10-31 09:59:29.594473
14897;309091969;2009;12;monolithBrick;underground;;;0;0;2024-10-31 09:59:30.965992;2024-10-31 09:59:30.965992
14898;309093348;2009;12;monolithBrick;underground;;;0;0;2024-10-31 09:59:35.475284;2024-10-31 09:59:35.475284
14899;296367144;2012;4;monolith;underground;True;4;3;1;2024-10-31 09:59:36.490294;2024-10-31 09:59:36.490294
14900;308291501;2021;3;none;;;3;3;;2024-10-31 09:59:42.195547;2024-10-31 09:59:42.195547
14901;308801544;2023;;monolith;;True;;0;0;2024-10-31 09:59:43.944039;2024-10-31 09:59:43.944039
14902;307718137;2001;3;none;underground;;;0;0;2024-10-31 09:59:46.358771;2024-10-31 09:59:46.358771
14903;298473997;2008;1;none;underground;;6;3;3;2024-10-31 09:59:47.607461;2024-10-31 09:59:47.607461
14904;301826505;2004;;;ground;;1;1;;2024-10-31 09:59:52.174826;2024-10-31 09:59:52.174826
14905;290364227;2006;3;monolith;;True;3;2;1;2024-10-31 09:59:56.185536;2024-10-31 09:59:56.185536
14906;298844331;2021;3;none;underground;;2;1;1;2024-10-31 09:59:57.729344;2024-10-31 09:59:57.729344
14907;309173463;2010;1;monolith;underground;;4;3;1;2024-10-31 10:00:01.635753;2024-10-31 10:00:01.635753
14908;307254747;2022;2;monolith;;True;;;;2024-10-31 10:00:02.457132;2024-10-31 10:00:02.457132
14909;293024629;2017;;;;False;;;;2024-10-31 10:00:07.289895;2024-10-31 10:00:07.289895
14910;286484906;2006;2;none;;;1;1;0;2024-10-31 10:00:08.223035;2024-10-31 10:00:08.223035
14911;309033741;2019;3;none;underground;;;;;2024-10-31 10:00:13.237280;2024-10-31 10:00:13.237280
14912;302082719;2006;1;monolith;underground;;6;3;3;2024-10-31 10:01:08.795610;2024-10-31 10:01:08.795610
14913;308282453;2018;8;none;underground;;2;1;1;2024-10-31 10:01:14.638022;2024-10-31 10:01:14.638022
14914;309033744;2019;3;none;underground;;;;;2024-10-31 10:01:20.556373;2024-10-31 10:01:20.556373
14915;307528560;2022;;none;multilevel;;;;;2024-10-31 10:01:41.593490;2024-10-31 10:01:41.593490
14916;307661723;2022;;none;multilevel;;;;;2024-10-31 10:01:43.336731;2024-10-31 10:01:43.336731
14917;304330253;2022;;none;multilevel;;;;;2024-10-31 10:01:47.376466;2024-10-31 10:01:47.376466
14918;298478046;2001;1;brick;;;1;1;0;2024-10-31 10:01:49.431031;2024-10-31 10:01:49.431031
14919;306868109;2011;3;monolith;;;;0;0;2024-10-31 10:01:53.677711;2024-10-31 10:01:53.677711
14920;300195361;2020;9;monolith;underground;;1;1;;2024-10-31 10:01:59.427551;2024-10-31 10:01:59.427551
14921;301250901;2006;13;monolithBrick;underground;False;4;2;2;2024-10-31 10:02:03.778433;2024-10-31 10:02:03.778433
14922;300566778;1917;2;brick;open;;;;;2024-10-31 10:02:14.136571;2024-10-31 10:02:14.136571
14923;309168511;2011;4;monolith;underground;True;4;2;2;2024-10-31 10:02:19.064001;2024-10-31 10:02:19.064001
14924;309128703;2012;4;monolith;;;4;3;1;2024-10-31 10:02:19.740794;2024-10-31 10:02:19.740794
14925;306942228;2002;3;monolithBrick;multilevel;;;;;2024-10-31 10:02:21.545757;2024-10-31 10:02:21.545757
14926;300707134;1917;2;none;;False;1;1;;2024-10-31 10:02:24.785640;2024-10-31 10:02:24.785640
14927;306451842;;;;underground;;;0;0;2024-10-31 10:02:25.512513;2024-10-31 10:02:25.512513
14928;287282995;2016;;;underground;True;2;2;;2024-10-31 10:02:27.288607;2024-10-31 10:02:27.288607
14929;300753193;2009;12;monolithBrick;;False;;;;2024-10-31 10:02:32.861740;2024-10-31 10:02:32.861740
14930;300828783;2009;12;monolithBrick;underground;;3;2;1;2024-10-31 10:03:12.128507;2024-10-31 10:03:12.128507
14931;296384043;2012;3;brick;underground;True;2;2;;2024-10-31 10:03:37.913109;2024-10-31 10:03:37.913109
14932;303877580;1914;3;brick;;;1;1;;2024-10-31 10:03:43.835179;2024-10-31 10:03:43.835179
14933;300029091;2006;1;none;underground;;8;4;4;2024-10-31 10:03:53.337684;2024-10-31 10:03:53.337684
14934;307430095;2022;;none;multilevel;;;;;2024-10-31 10:03:55.403093;2024-10-31 10:03:55.403093
14935;304330046;2022;;none;multilevel;;;;;2024-10-31 10:04:01.180964;2024-10-31 10:04:01.180964
14936;285925030;2023;;monolithBrick;;False;;0;0;2024-10-31 10:04:05.641664;2024-10-31 10:04:05.641664
14937;294647705;2014;0;monolith;underground;False;2;1;1;2024-10-31 10:04:09.813363;2024-10-31 10:04:09.813363
14938;291590043;1998;2;monolith;;;1;1;;2024-10-31 10:04:11.734309;2024-10-31 10:04:11.734309
14939;308627353;2003;1;monolith;underground;;2;1;1;2024-10-31 10:04:17.563885;2024-10-31 10:04:17.563885
14940;306797175;1910;2;brick;;;;0;0;2024-10-31 10:04:23.366078;2024-10-31 10:04:23.366078
14941;308625950;2013;1;monolith;underground;;2;1;1;2024-10-31 10:04:30.902205;2024-10-31 10:04:30.902205
14942;309128704;2014;0;monolith;;;2;1;1;2024-10-31 10:04:31.565003;2024-10-31 10:04:31.565003
14943;308100341;;;;;True;;;;2024-10-31 10:04:36.705440;2024-10-31 10:04:36.705440
14944;302553046;2023;1;brick;underground;False;2;2;;2024-10-31 10:04:42.318880;2024-10-31 10:04:42.318880
14945;306174376;2014;0;monolith;;;;;;2024-10-31 10:04:45.821971;2024-10-31 10:04:45.821971
14946;306320264;2016;;monolith;underground;;2;1;1;2024-10-31 10:04:51.472218;2024-10-31 10:04:51.472218
14947;308341841;2012;4;none;underground;;1;1;0;2024-10-31 10:04:54.993128;2024-10-31 10:04:54.993128
14948;287967334;2004;2;monolith;underground;;2;2;;2024-10-31 10:05:17.637565;2024-10-31 10:05:17.637565
14949;300155192;2021;3;none;underground;;2;1;1;2024-10-31 10:05:23.564299;2024-10-31 10:05:23.564299
14950;308799382;2016;;monolith;multilevel;;;;;2024-10-31 10:05:29.182796;2024-10-31 10:05:29.182796
14951;307065405;2022;;;underground;;1;1;0;2024-10-31 10:06:07.620264;2024-10-31 10:06:07.620264
14952;307857238;2015;3;monolith;multilevel;;;;;2024-10-31 10:06:13.467229;2024-10-31 10:06:13.467229
14953;308190696;2008;2;monolithBrick;underground;;;0;0;2024-10-31 10:06:15.639333;2024-10-31 10:06:15.639333
14954;307724139;2015;10;brick;underground;;2;1;1;2024-10-31 10:06:21.285393;2024-10-31 10:06:21.285393
14955;299925208;2003;2;none;underground;;2;2;;2024-10-31 10:06:34.471389;2024-10-31 10:06:34.471389
14956;300250559;2014;;monolith;underground;;2;1;1;2024-10-31 10:06:38.279005;2024-10-31 10:06:38.279005
14957;304330269;2014;7;brick;multilevel;;;;;2024-10-31 10:06:40.079338;2024-10-31 10:06:40.079338
14958;288723231;2023;;;;;;;;2024-10-31 10:06:44.224790;2024-10-31 10:06:44.224790
14959;296106329;2003;2;none;underground;;1;1;;2024-10-31 10:06:45.574460;2024-10-31 10:06:45.574460
14960;299925024;2003;2;none;underground;;2;2;;2024-10-31 10:06:48.483651;2024-10-31 10:06:48.483651
14961;305590523;2015;3;monolith;underground;;1;1;;2024-10-31 10:06:49.781703;2024-10-31 10:06:49.781703
14962;306747714;;;;;;1;1;;2024-10-31 10:07:01.069140;2024-10-31 10:07:01.069140
14963;306748427;;;;;;1;1;;2024-10-31 10:07:11.035164;2024-10-31 10:07:11.035164
14964;306741783;;;;underground;;1;1;;2024-10-31 10:07:16.919096;2024-10-31 10:07:16.919096
14965;306748563;;;;;;1;1;;2024-10-31 10:07:35.497695;2024-10-31 10:07:35.497695
14966;306741710;;;;underground;;1;1;;2024-10-31 10:07:41.463663;2024-10-31 10:07:41.463663
14967;306745660;;;;underground;;1;1;;2024-10-31 10:08:29.749834;2024-10-31 10:08:29.749834
14968;306741791;;;;underground;;1;1;;2024-10-31 10:08:35.485187;2024-10-31 10:08:35.485187
14969;306746152;;;;;;1;1;;2024-10-31 10:08:54.901939;2024-10-31 10:08:54.901939
14970;306748575;;;;;;1;1;;2024-10-31 10:08:56.001629;2024-10-31 10:08:56.001629
14971;306744950;;;;;;1;1;;2024-10-31 10:09:00.676407;2024-10-31 10:09:00.676407
14972;306747722;;;;;;1;1;;2024-10-31 10:09:01.531288;2024-10-31 10:09:01.531288
14973;307513804;;;;;;1;1;;2024-10-31 10:09:06.391692;2024-10-31 10:09:06.391692
14974;306746634;;;;;;1;1;;2024-10-31 10:09:07.177602;2024-10-31 10:09:07.177602
14975;306745351;;;;;;1;1;;2024-10-31 10:09:08.129594;2024-10-31 10:09:08.129594
14976;306746941;;;;;;1;1;;2024-10-31 10:09:12.198689;2024-10-31 10:09:12.198689
14977;306744452;;;;;;1;1;;2024-10-31 10:09:12.870577;2024-10-31 10:09:12.870577
14978;306743598;;;;;;1;1;;2024-10-31 10:09:13.778970;2024-10-31 10:09:13.778970
14979;306746943;;;;;;1;1;;2024-10-31 10:09:19.644415;2024-10-31 10:09:19.644415
14980;306743435;;;;;;1;1;;2024-10-31 10:09:20.687117;2024-10-31 10:09:20.687117
14981;306748447;;;;;;1;1;;2024-10-31 10:09:21.761517;2024-10-31 10:09:21.761517
14982;308314418;;;;;;2;1;1;2024-10-31 10:09:26.761061;2024-10-31 10:09:26.761061
14983;306748450;;;;;;1;1;;2024-10-31 10:09:27.445046;2024-10-31 10:09:27.445046
14984;308314073;;;;;;2;1;1;2024-10-31 10:09:32.624427;2024-10-31 10:09:32.624427
14985;306747026;;;;underground;;1;1;;2024-10-31 10:09:38.407500;2024-10-31 10:09:38.407500
14986;308314417;;;;;;2;1;1;2024-10-31 10:09:47.761722;2024-10-31 10:09:47.761722
14987;309008644;;;;ground;;14;14;;2024-10-31 10:09:50.021516;2024-10-31 10:09:50.021516
14988;306862918;;;;;;2;1;1;2024-10-31 10:09:55.752220;2024-10-31 10:09:55.752220
14989;306743992;;;;;;;;;2024-10-31 10:10:01.688683;2024-10-31 10:10:01.688683
14990;308314261;;;;;;2;1;1;2024-10-31 10:10:07.836720;2024-10-31 10:10:07.836720
14991;306745364;;;;;;1;1;;2024-10-31 10:11:21.728186;2024-10-31 10:11:21.728186
14992;309166231;1970;8;panel;;True;1;1;;2024-10-31 10:11:25.157839;2024-10-31 10:11:25.157839
14993;309008624;;;;ground;;14;14;;2024-10-31 10:11:26.049935;2024-10-31 10:11:26.049935
14994;306744965;;;;;;1;1;;2024-10-31 10:11:27.686761;2024-10-31 10:11:27.686761
14995;306747076;;;;underground;;1;1;;2024-10-31 10:11:29.005599;2024-10-31 10:11:29.005599
14996;308314628;;;;;;2;1;1;2024-10-31 10:11:30.720026;2024-10-31 10:11:30.720026
14997;306743487;;;;;;1;1;;2024-10-31 10:11:31.858269;2024-10-31 10:11:31.858269
14998;306445663;1970;8;panel;;;1;1;;2024-10-31 10:11:33.322625;2024-10-31 10:11:33.322625
14999;306743776;;;;;;1;1;;2024-10-31 10:11:34.873880;2024-10-31 10:11:34.873880
15000;306743181;;;;;;;;;2024-10-31 10:11:37.501247;2024-10-31 10:11:37.501247
15001;308314518;;;;;;2;1;1;2024-10-31 10:11:40.483879;2024-10-31 10:11:40.483879
15002;306743780;;;;;;1;1;;2024-10-31 10:11:44.906866;2024-10-31 10:11:44.906866
15003;306738722;;;;underground;;1;1;;2024-10-31 10:11:50.785415;2024-10-31 10:11:50.785415
15004;308314349;;;;;;2;1;1;2024-10-31 10:12:13.874844;2024-10-31 10:12:13.874844
15005;306747027;;;;underground;;1;1;;2024-10-31 10:12:19.526526;2024-10-31 10:12:19.526526
15006;306742355;;;;underground;;1;1;;2024-10-31 10:12:42.745294;2024-10-31 10:12:42.745294
15007;306741793;;;;underground;;1;1;;2024-10-31 10:12:49.656541;2024-10-31 10:12:49.656541
15008;303377519;;;;ground;;14;14;;2024-10-31 10:13:36.660215;2024-10-31 10:13:36.660215
15009;306744467;;;;;;1;1;;2024-10-31 10:13:39.625676;2024-10-31 10:13:39.625676
15010;307513799;;;;;;1;1;;2024-10-31 10:13:43.358087;2024-10-31 10:13:43.358087
15011;306742096;;;;underground;;1;1;;2024-10-31 10:13:45.172966;2024-10-31 10:13:45.172966
15012;306747883;;;;;;1;1;;2024-10-31 10:13:47.255800;2024-10-31 10:13:47.255800
15013;308314080;;;;;;2;1;1;2024-10-31 10:13:49.327639;2024-10-31 10:13:49.327639
15014;308314428;;;;;;2;1;1;2024-10-31 10:13:50.836206;2024-10-31 10:13:50.836206
15015;306742727;;;;;;2;1;1;2024-10-31 10:13:52.846064;2024-10-31 10:13:52.846064
15016;306744091;;;;;;;;;2024-10-31 10:13:53.850516;2024-10-31 10:13:53.850516
15017;306742319;;;;underground;;1;1;;2024-10-31 10:13:56.671692;2024-10-31 10:13:56.671692
15018;306742101;;;;underground;;1;1;;2024-10-31 10:13:58.891813;2024-10-31 10:13:58.891813
15019;303784694;;;;ground;;14;14;;2024-10-31 10:13:59.883067;2024-10-31 10:13:59.883067
15020;300605570;;;;;;;;;2024-10-31 10:14:05.867788;2024-10-31 10:14:05.867788
15021;308314273;;;;;;2;1;1;2024-10-31 10:14:32.670221;2024-10-31 10:14:32.670221
15022;308314510;;;;;;2;1;1;2024-10-31 10:14:38.387894;2024-10-31 10:14:38.387894
15023;306739159;;;;underground;;1;1;;2024-10-31 10:14:52.647606;2024-10-31 10:14:52.647606
15024;306742476;;;;underground;;1;1;;2024-10-31 10:14:56.141680;2024-10-31 10:14:56.141680
15025;306738851;;;;underground;;1;1;;2024-10-31 10:14:58.414501;2024-10-31 10:14:58.414501
15026;306739097;;;;underground;;1;1;;2024-10-31 10:15:24.209117;2024-10-31 10:15:24.209117
15027;308314277;;;;;;2;1;1;2024-10-31 10:15:30.222605;2024-10-31 10:15:30.222605
15028;308314512;;;;;;2;1;1;2024-10-31 10:15:57.871962;2024-10-31 10:15:57.871962
15029;306737838;;;;;;2;1;1;2024-10-31 10:16:00.839907;2024-10-31 10:16:00.839907
15030;306742271;;;;underground;;1;1;;2024-10-31 10:16:06.482166;2024-10-31 10:16:06.482166
15031;306747751;;;;;;1;1;;2024-10-31 10:16:12.155231;2024-10-31 10:16:12.155231
15032;306737834;;;;;;2;1;1;2024-10-31 10:16:17.695919;2024-10-31 10:16:17.695919
15033;306743189;;;;;;;;;2024-10-31 10:16:55.671699;2024-10-31 10:16:55.671699
15034;306738615;;;;underground;;1;1;;2024-10-31 10:16:59.583911;2024-10-31 10:16:59.583911
15035;303377468;;;;ground;;14;14;;2024-10-31 10:17:04.230064;2024-10-31 10:17:04.230064
15036;301359327;;;;;;;;;2024-10-31 10:17:05.390777;2024-10-31 10:17:05.390777
15037;306739186;;;;underground;;1;1;;2024-10-31 10:17:06.543724;2024-10-31 10:17:06.543724
15038;308314635;;;;;;2;1;1;2024-10-31 10:17:10.205342;2024-10-31 10:17:10.205342
15039;306738622;;;;underground;;1;1;;2024-10-31 10:17:11.095620;2024-10-31 10:17:11.095620
15040;306738500;;;;underground;;1;1;;2024-10-31 10:17:12.448113;2024-10-31 10:17:12.448113
15041;304080129;;;;;;2;1;1;2024-10-31 10:17:13.378595;2024-10-31 10:17:13.378595
15042;304342688;2000;4;monolith;ground;True;2;1;1;2024-10-31 10:17:16.312812;2024-10-31 10:17:16.312812
15043;306742730;;;;;;2;1;1;2024-10-31 10:17:17.197038;2024-10-31 10:17:17.197038
15044;306738501;;;;underground;;1;1;;2024-10-31 10:17:19.310030;2024-10-31 10:17:19.310030
15045;308161360;;;;;;;;;2024-10-31 10:17:23.171997;2024-10-31 10:17:23.171997
15046;297239362;;;;;;;;;2024-10-31 10:17:24.004559;2024-10-31 10:17:24.004559
15047;308161364;;;;;;;;;2024-10-31 10:17:29.875750;2024-10-31 10:17:29.875750
15048;306747763;;;;;;1;1;;2024-10-31 10:17:35.733490;2024-10-31 10:17:35.733490
15049;306743489;;;;;;1;1;;2024-10-31 10:17:36.573554;2024-10-31 10:17:36.573554
15050;306743197;;;;;;;;;2024-10-31 10:17:42.367707;2024-10-31 10:17:42.367707
15051;306738506;;;;underground;;1;1;;2024-10-31 10:17:43.393032;2024-10-31 10:17:43.393032
15052;306740636;;;;;;;;;2024-10-31 10:18:44.557444;2024-10-31 10:18:44.557444
15053;306740632;;;;;;;;;2024-10-31 10:18:50.233589;2024-10-31 10:18:50.233589
15054;306739197;;;;underground;;1;1;;2024-10-31 10:18:55.812482;2024-10-31 10:18:55.812482
15055;308761963;;;;;;;;;2024-10-31 10:19:18.243728;2024-10-31 10:19:18.243728
15056;301270887;;;;;;;;;2024-10-31 10:19:24.004551;2024-10-31 10:19:24.004551
15057;306737598;;;;underground;;1;1;;2024-10-31 10:19:25.582365;2024-10-31 10:19:25.582365
15058;306738511;;;;underground;;1;1;;2024-10-31 10:19:29.529984;2024-10-31 10:19:29.529984
15059;308762107;;;;;;;;;2024-10-31 10:19:32.124996;2024-10-31 10:19:32.124996
15060;306744155;;;;;;1;1;;2024-10-31 10:19:35.566820;2024-10-31 10:19:35.566820
15061;304080153;;;;;;2;1;1;2024-10-31 10:19:37.251093;2024-10-31 10:19:37.251093
15062;308314157;;;;;;2;1;1;2024-10-31 10:19:38.110281;2024-10-31 10:19:38.110281
15063;306738871;;;;underground;;1;1;;2024-10-31 10:19:41.980709;2024-10-31 10:19:41.980709
15064;306738876;;;;underground;;1;1;;2024-10-31 10:19:43.119557;2024-10-31 10:19:43.119557
15065;306744158;;;;;;1;1;;2024-10-31 10:19:47.698888;2024-10-31 10:19:47.698888
15066;306747838;;;;underground;;2;1;1;2024-10-31 10:19:49.787639;2024-10-31 10:19:49.787639
15067;306742545;;;;;;;;;2024-10-31 10:19:53.664847;2024-10-31 10:19:53.664847
15068;306739176;;;;underground;;1;1;;2024-10-31 10:19:55.801547;2024-10-31 10:19:55.801547
15069;306738631;;;;underground;;1;1;;2024-10-31 10:19:59.447457;2024-10-31 10:19:59.447457
15070;306740670;;;;;;;;;2024-10-31 10:20:05.354327;2024-10-31 10:20:05.354327
15071;308320861;;;;underground;;2;1;1;2024-10-31 10:21:01.846329;2024-10-31 10:21:01.846329
15072;306738634;;;;underground;;1;1;;2024-10-31 10:21:36.406441;2024-10-31 10:21:36.406441
15073;306739179;;;;underground;;1;1;;2024-10-31 10:21:41.841777;2024-10-31 10:21:41.841777
15074;306744111;;;;;;1;1;;2024-10-31 10:21:47.436434;2024-10-31 10:21:47.436434
15075;307734273;;;;;;1;1;;2024-10-31 10:21:48.587241;2024-10-31 10:21:48.587241
15076;306738427;;;;underground;;1;1;;2024-10-31 10:21:49.450617;2024-10-31 10:21:49.450617
15077;306738645;;;;underground;;1;1;;2024-10-31 10:21:53.106914;2024-10-31 10:21:53.106914
15078;298481201;;;;;;;;;2024-10-31 10:21:55.322600;2024-10-31 10:21:55.322600
15079;306746670;;;;;;1;1;;2024-10-31 10:21:58.765412;2024-10-31 10:21:58.765412
15080;306738430;;;;underground;;1;1;;2024-10-31 10:22:01.251091;2024-10-31 10:22:01.251091
15081;306737478;;;;underground;;1;1;;2024-10-31 10:22:02.110242;2024-10-31 10:22:02.110242
15082;308314085;;;;;;2;1;1;2024-10-31 10:22:04.291172;2024-10-31 10:22:04.291172
15083;308314084;;;;;;2;1;1;2024-10-31 10:22:05.222043;2024-10-31 10:22:05.222043
15084;306740228;;;;underground;;2;1;1;2024-10-31 10:22:07.037208;2024-10-31 10:22:07.037208
15085;306740690;;;;;;;;;2024-10-31 10:22:10.121724;2024-10-31 10:22:10.121724
15086;306985465;;;;open;;4;2;2;2024-10-31 10:22:11.684111;2024-10-31 10:22:11.684111
15087;308762025;;;;;;;;;2024-10-31 10:22:17.568408;2024-10-31 10:22:17.568408
15088;305698975;;;;ground;;3;2;1;2024-10-31 10:22:19.570931;2024-10-31 10:22:19.570931
15089;308314434;;;;;;2;1;1;2024-10-31 10:22:23.283277;2024-10-31 10:22:23.283277
15090;306741116;;;;underground;;2;1;1;2024-10-31 10:22:25.442169;2024-10-31 10:22:25.442169
15091;307207417;;;;ground;;3;2;1;2024-10-31 10:23:42.913729;2024-10-31 10:23:42.913729
15092;306746961;;;;;;1;1;;2024-10-31 10:23:54.461362;2024-10-31 10:23:54.461362
15093;306740231;;;;underground;;2;1;1;2024-10-31 10:24:00.937297;2024-10-31 10:24:00.937297
15094;306456066;;;;multilevel;;2;1;1;2024-10-31 10:24:06.467190;2024-10-31 10:24:06.467190
15095;308314652;;;;;;2;1;1;2024-10-31 10:24:08.192049;2024-10-31 10:24:08.192049
15096;306738646;;;;underground;;1;1;;2024-10-31 10:24:11.258568;2024-10-31 10:24:11.258568
15097;304056343;;;;ground;;3;2;1;2024-10-31 10:24:12.100207;2024-10-31 10:24:12.100207
15098;306740946;;;;;;;;;2024-10-31 10:24:16.347953;2024-10-31 10:24:16.347953
15099;306739199;;;;underground;;1;1;;2024-10-31 10:24:17.321845;2024-10-31 10:24:17.321845
15100;308761874;;;;;;;;;2024-10-31 10:24:18.216978;2024-10-31 10:24:18.216978
15101;308762157;;;;;;;;;2024-10-31 10:24:21.941253;2024-10-31 10:24:21.941253
15102;308982110;;;;;;34;13;21;2024-10-31 10:24:24.077130;2024-10-31 10:24:24.077130
15103;306740938;;;;;;;;;2024-10-31 10:24:29.345102;2024-10-31 10:24:29.345102
15104;306738896;;;;underground;;1;1;;2024-10-31 10:24:32.360798;2024-10-31 10:24:32.360798
15105;299698361;1969;1;block;ground;True;2;2;;2024-10-31 10:24:33.411756;2024-10-31 10:24:33.411756
15106;304056257;;;;ground;;3;2;1;2024-10-31 10:24:35.003789;2024-10-31 10:24:35.003789
15107;306744170;;;;;;1;1;;2024-10-31 10:24:40.834621;2024-10-31 10:24:40.834621
